date,tweet,relevance,topic,Palabras,procTweet,Rating,Sentimiento
2023-05-15 00:00:00,"Conociendo la contraseña y el usuario, se puede entrar fácilmente desde otro dispositivo y sin que te llegue algún tipo de notificación por vía SMS y correo electrónico, esto lo sabes muy bien",1,misc,33,conociendo contraseña usuario  puede entrar fácilmente dispositivo llegue algún tipo notificación vía sm correo electrónico  sabes bien,3,0.0
2023-05-15 00:00:00,Eso explica todo,0,misc,3,explica,5,1.0
2023-05-16 00:00:00,"Hola si, hoy por la mañana ya tenía de nuevo mi usuario y funcionó con normalidad mi app",1,misc,18,hola si  hoy mañana nuevo usuario funcionó normalidad app,3,0.0
2023-05-16 00:00:00,¡CON RAZÓN!,0,misc,2,con razón ,4,1.0
2023-05-16 00:00:00,"Yo tengo la de garantía :gato_sonriendo_con_ojos_sonrientes:, pero creo que voy bien, hasta cuántos meses se puede la de las normales, tengo inversión, nómina y cuenta de débitos ahi :)",1,misc,29,garantía  gato_sonriendo_con_ojos_sonrientes   creo voy bien  cuántos me puede normales  inversión  nómina cuenta débitos ahi  ),4,1.0
2023-05-16 00:00:00,Que bueno que no cambie mi nómina a,0,misc,8,bueno cambie nómina,4,1.0
2023-05-16 00:00:00,Gracias por avisar,0,misc,3,gracias avisar,5,1.0
2023-05-16 00:00:00,"Buen día, les envié un mensaje, espero me puedan ayudar. Gracias.",1,support,11,buen día  envié mensaje  espero puedan ayudar  gracias ,5,1.0
2023-05-16 00:00:00,"Buenos días, una vez más sigo en espera",1,support,8,buenos días  vez sigo espera,5,1.0
2023-05-17 00:00:00,Gracias ya quedó resuelto,0,misc,4,gracias quedó resuelto,5,1.0
2023-05-17 00:00:00,Qué tengas excelente mitad de semana.:fuego::cara_pensativa:Para quienes aún tienen duda de cómo funciona la tarjeta Garantizada de :cara_guiñando_el_ojo::dorso_de_mano_con_índice_a_la_derecha_tono_de_piel_claro_medio:https://t.co/b6iYPqXW4F,0,misc,18,excelente mitad semana   fuego  cara_pensativa  aún duda cómo funciona tarjeta garantizada  cara_guiñando_el_ojo  dorso_de_mano_con_índice_a_la_derecha_tono_de_piel_claro_medio  http  //tco/b6iypqxw4f,4,1.0
2023-05-17 00:00:00,solicito apoyo,1,support,2,solicito apoyo,4,1.0
2023-05-17 00:00:00,Qué tengas excelente mitad de semana.:fuego::cara_pensativa:Para quienes aún tienen duda de cómo funciona la tarjeta Garantizada de :cara_guiñando_el_ojo:…,0,misc,18,excelente mitad semana   fuego  cara_pensativa  aún duda cómo funciona tarjeta garantizada  cara_guiñando_el_ojo  …,5,1.0
2023-05-18 00:00:00,Ya quedó. Muchas gracias.,0,misc,4,quedó  muchas gracias ,5,1.0
2023-05-18 00:00:00,Tqm :corazón_rojo::corazón_rojo:,0,misc,2,tqm  corazón_rojo  corazón_rojo ,1,0.0
2023-05-19 00:00:00,"Ok, gracias",0,misc,2,ok  gracias,5,1.0
2023-05-19 00:00:00,Jajaja. Siii. Muchos días. :cara_de_desaprobación: chale,0,misc,6,jajaja  siii  días   cara_de_desaprobación  chale,1,0.0
2023-05-19 00:00:00,Todo resuelto Gracias equipo,0,misc,4,resuelto gracias equipo,5,1.0
2023-05-20 00:00:00,"Agradecido con que me ayudaron con una aclaración rapidísimo, cada día más feliz de haber dejado la banca tradicional por ustedes! :manos_levantadas_celebrando:",1,misc,22,agradecido ayudaron aclaración rapidísimo  cada día feliz haber dejado banca tradicional ustedes   manos_levantadas_celebrando ,5,1.0
2023-05-21 00:00:00,Muchas gracias :manos_formando_un_corazón:,0,misc,3,muchas gracias  manos_formando_un_corazón ,5,1.0
2023-05-21 00:00:00,Hola buen día,0,support,3,hola buen día,5,1.0
2023-05-22 00:00:00,Gracias !,0,misc,2,gracias ,5,1.0
2023-05-22 00:00:00,"Listo, enviado! Saludos",0,misc,3,listo  enviado  saludos,4,1.0
2023-05-22 00:00:00,Me gusta heybanco para bajarles el mandado a los bancos españoles que dominan este país,1,misc,15,gusta heybanco bajarles mandado bancos españoles dominan país,5,1.0
2023-05-23 00:00:00,yo presumiendo el 10% anual de HeyBanco y que Klar decide sacar 14%… muy tentador,1,misc,15,presumiendo 10 % anual heybanco klar decide sacar 14 % … tentador,1,0.0
2023-05-23 00:00:00,YA RESUELVEME ME URGE HACER UNA COMPRA,1,support,7,resuelveme urge hacer compra,1,0.0
2023-05-23 00:00:00,"Recomiendo ampliamente que usen y como alternativas a los llamados bancos tradicionales. Si sus bancos les están cobrando alguna comisión de cualquier tipo en sus cuentas de débito o peor aún, no están generando nada, entonces están en el lugar incorrecto.",1,misc,41,recomiendo ampliamente usen alternativas llamados bancos tradicionales  si bancos cobrando alguna comisión cualquier tipo cuentas débito peor aún  generando  entonces lugar incorrecto ,5,1.0
2023-05-24 00:00:00,Gracias. Saludos,0,misc,2,gracias  saludos,5,1.0
2023-05-24 00:00:00,"Si, bueno me dijeron que tenía que marcar. Y si quedo.",1,misc,11,si  bueno dijeron marcar  si quedo ,1,0.0
2023-05-24 00:00:00,Ay si pasó ya afounadamente. Jejeje.,0,misc,6,ay si pasó afounadamente  jejeje ,1,0.0
2023-05-25 00:00:00,Gracias! Ya les respondi!,0,misc,4,gracias  respondi ,5,1.0
2023-05-25 00:00:00,Jaja nel,0,misc,2,jaja nel,5,1.0
2023-05-27 00:00:00,"Okay, Gracias",0,misc,2,okay  gracias,3,0.0
2023-05-27 00:00:00,Ya funcionó nuevamente la aplicación,1,misc,5,funcionó nuevamente aplicación,5,1.0
2023-05-27 00:00:00,"Me contestan a mi también, pero ya",1,support,7,contestan ,1,0.0
2023-05-29 00:00:00,"Listo, ya se los mandé , gracias .",0,misc,8,listo  mandé  gracias ,5,1.0
2023-05-29 00:00:00,Con Hey siempre tienes el control de tus finanzas y ahora también el de todos tus movimientos gracias a las notificaciones qu…,1,misc,22,hey siempre control finanzas ahora movimientos gracias notificaciones qu…,5,1.0
2023-05-29 00:00:00,"quiero trabajar con ustedes, me ayudan diciéndome como!",1,support,8,quiero trabajar ustedes  ayudan diciéndome ,5,1.0
2023-05-30 00:00:00,gracias!,0,misc,1,gracias ,5,1.0
2023-05-30 00:00:00,Con Hey siempre tienes el control de tus finanzas y ahora también el de todos tus movimientos gracias a las notificaciones qu…,1,misc,22,hey siempre control finanzas ahora movimientos gracias notificaciones qu…,5,1.0
2023-05-30 00:00:00,Eficiencia,0,misc,1,eficiencia,5,1.0
2023-05-31 00:00:00,Muchas gracias nunca me contestó. Afounadamente ya ha quedado resuelto.,1,misc,10,muchas gracias nunca contestó  afounadamente quedado resuelto ,1,0.0
2023-05-31 00:00:00,"¡Hola! Abre tu Cuenta Hey y obtén un boleto dorado cada mes para ganar.https://t.co/j45MnogZ Te recomiendo muchísimo la cuenta, de hecho la reseñan muy bien varios YouTubers de finanzas.",1,misc,29,hola  abre cuenta hey obtén boleto dorado cada me ganarhttps  //tco/j45mnogz recomiendo muchísimo cuenta  hecho reseñan bien varios youtubers finanzas ,5,1.0
2023-05-31 00:00:00,Muchas gracias por el Boleto Dorado :cara_sonriente:,0,misc,7,muchas gracias boleto dorado  cara_sonriente ,5,1.0
2023-06-01 00:00:00,Gracias por la apoación. Saludos,0,misc,5,gracias apoación  saludos,5,1.0
2023-06-01 00:00:00,Esto es lo que yo llamo ServicioalCliente Mexico de verdad así es que un banco debe tratar a un cliente no es nada más meter el dinero. Aprendan,1,misc,28,llamo servicioalcliente mexico verdad así banco debe tratar cliente meter dinero  aprendan,1,0.0
2023-06-01 00:00:00,"Buen día, es más fácil que usted obtenga el crédito con alguna caja popular, no hay peor lucha que la que no se hace, saludos",1,misc,25,buen día  fácil usted obtenga crédito alguna caja popular  peor lucha hace  saludos,4,1.0
2023-06-02 00:00:00,Gracias,0,misc,1,gracias,5,1.0
2023-06-02 00:00:00,Gracias quedó en espera,0,misc,4,gracias quedó espera,5,1.0
2023-06-02 00:00:00,les dejé un DM solicitando de su valioso apoyo.Saludos,1,support,9,dejé dm solicitando valioso apoyosaludos,5,1.0
2023-06-02 00:00:00,Muchas gracias Un mes gratis de,0,misc,6,muchas gracias me gratis,5,1.0
2023-06-03 00:00:00,"Gracias, ya envié mi duda",1,support,5,gracias  envié duda,5,1.0
2023-06-03 00:00:00,Gracias por responder! Me da mucho gusto que te hayan solucionado rápido. Ojalá así sea mi caso :dedos_cruzados_tono_de_piel_claro_medio:Saludos,0,misc,18,gracias responder  da gusto solucionado rápido  ojalá así caso  dedos_cruzados_tono_de_piel_claro_medio  saludos,4,1.0
2023-06-03 00:00:00,"Gracias lic hace tres años, si usted dice que no me deben negar volveré a hacerlo, muy amable por su atención un abrazo",1,misc,23,gracias lic hace tres años  si usted dice deben negar volveré hacerlo  amable atención abrazo,5,1.0
2023-06-03 00:00:00,"Muchas gracias, si lo haré de nuevo un abrazo fuee :manos_formando_un_corazón:",0,misc,11,muchas gracias  si haré nuevo abrazo fuee  manos_formando_un_corazón ,5,1.0
2023-06-03 00:00:00,Por favor . Gracias,0,misc,4,favor  gracias,5,1.0
2023-06-05 00:00:00,"Gracias, saludos",0,misc,2,gracias  saludos,5,1.0
2023-06-05 00:00:00,Muchas gracias por responder!Acabo de lograr el desbloqueo!,0,misc,8,muchas gracias responder  acabo lograr desbloqueo ,5,1.0
2023-06-05 00:00:00,Espero que si,0,misc,3,espero si,5,1.0
2023-06-06 00:00:00,"JAJAJAJJAJA VIC, trabajo en hey, cualquier duda no dudes en mandarme mensajito:manos_formando_un_corazón_tono_de_piel_claro:",0,misc,12,jajajajjaja vic  trabajo hey  cualquier duda dude mandarme mensajito  manos_formando_un_corazón_tono_de_piel_claro ,1,0.0
2023-06-07 00:00:00,Gracias,0,misc,1,gracias,5,1.0
2023-06-07 00:00:00,Las de tienen buenos diseños.,0,misc,5,buenos diseños ,5,1.0
2023-06-08 00:00:00,HOLA???,0,support,1,hola ? ? ?,1,0.0
2023-06-10 00:00:00,Con Hey siempre tienes el control de tus finanzas y ahora también el de todos tus movimientos gracias a las notificaciones qu…,1,misc,22,hey siempre control finanzas ahora movimientos gracias notificaciones qu…,5,1.0
2023-06-12 00:00:00,"Gracias, estoy al pendiente de la información.",0,misc,7,gracias  pendiente información ,1,0.0
2023-06-13 00:00:00,Yo fui muy feliz por muchos años con la Santander Free hasta que me cambié a HeyBanco y su tarjeta me pareció una chulada. Recomiendo ampliamente.,1,misc,26,feliz años santander free cambié heybanco tarjeta pareció chulada  recomiendo ampliamente ,5,1.0
2023-06-15 00:00:00,Hola. En mi caso me comuniqué al 81 4392 2626 y allí me resolvieron. Por founa fue algo sencillo y rápido ¡Suee!,1,misc,22,hola  caso comuniqué 81 4392 2626 allí resolvieron  founa sencillo rápido suee ,1,0.0
2023-06-15 00:00:00,Más fácil que Now saque sus tarjetas de crédito,1,misc,9,fácil now saque tarjetas crédito,5,1.0
2023-06-16 00:00:00,"Perfecto, iré a un punto Hey. Gracias, bebé LOL",0,misc,9,perfecto  iré punto hey  gracias  bebé lol,5,1.0
2023-06-16 00:00:00,"He probado 4 bancos tradicionales diferentes y hasta el momento el mejor manejando MSI, ha sido :botón_de_marca_de_verificación:Te permite ver exactamente cuánto debes en total. :botón_de_marca_de_verificación: Te da la lista de todos los pagos futuros que tendrás que hacer mes por mes. :botón_de_marca_de_verificación: Te da cashback de 2% en efectivo.",1,misc,49,probado 4 bancos tradicionales diferentes momento mejor manejando msi  sido  botón_de_marca_de_verificación  permite ver exactamente cuánto debes total   botón_de_marca_de_verificación  da lista pagos futuros hacer me me   botón_de_marca_de_verificación  da cashback 2 % efectivo ,5,1.0
2023-06-17 00:00:00,Oye :luna_llena_con_cara: Qué excelente tiempo de respuesta y amable personal en tu centro de atención :palo_de_corazones: :cara_sonriendo_con_corazones:,1,misc,17,oye  luna_llena_con_cara  excelente tiempo respuesta amable personal centro atención  palo_de_corazones   cara_sonriendo_con_corazones ,4,1.0
2023-06-18 00:00:00,Listo muchas Gracias,0,misc,3,listo muchas gracias,5,1.0
2023-06-19 00:00:00,Gracias,0,misc,1,gracias,5,1.0
2023-06-19 00:00:00,Muchas gracias,0,misc,2,muchas gracias,5,1.0
2023-06-19 00:00:00,¡Estamos para servie!,0,misc,3,estamos servie ,1,0.0
2023-06-19 00:00:00,Con es tan sencillo hacer todo tipo de movimientos desde mi celular. Además tienen una super tasa de rendimiento…,1,misc,19,tan sencillo hacer tipo movimientos celular  además super tasa rendimiento…,5,1.0
2023-06-20 00:00:00,Muchas gracias,0,misc,2,muchas gracias,5,1.0
2023-06-20 00:00:00,"hola , les mandé un dm, gracias !",1,support,8,hola  mandé dm  gracias ,5,1.0
2023-06-20 00:00:00,Muchas gracias! Si entrare para levantar un repoe a,0,misc,9,muchas gracias  si entrare levantar repoe,5,1.0
2023-06-20 00:00:00,La de está más coqueta y tienen beneficios reales. :fuego:,0,misc,10,coqueta beneficios real   fuego ,5,1.0
2023-06-20 00:00:00,Listos! :bíceps_flexionado_tono_de_piel_claro_medio:heybanco PalNoe2021,0,misc,3,listos   bíceps_flexionado_tono_de_piel_claro_medio  heybanco palnoe2021,3,0.0
2023-06-21 00:00:00,"Gracias, arreglado",0,misc,2,gracias  arreglado,5,1.0
2023-06-21 00:00:00,Gracias :cara_feliz_con_ojos_sonrientes::cara_con_manos_abrazando:,0,misc,2,gracias  cara_feliz_con_ojos_sonrientes  cara_con_manos_abrazando ,5,1.0
2023-06-21 00:00:00,"Muchas Gracias, ya fue resuelto, gracias por el sopoe. Excelente servicio :señal_de_aprobación_con_la_mano_tono_de_piel_medio:",1,misc,12,muchas gracias  resuelto  gracias sopoe  excelente servicio  señal_de_aprobación_con_la_mano_tono_de_piel_medio ,5,1.0
2023-06-21 00:00:00,Muchas gracias por la felicitación :cara_con_manos_abrazando:,0,misc,6,muchas gracias felicitación  cara_con_manos_abrazando ,5,1.0
2023-06-21 00:00:00,Si nunca había tenido este tipo de situación con otros métodos de pago y se me hace increíble como una operación tan sencilla como pagar con tu tarjeta de en una página web se conviee en toda una mala experiencia de usuario con su servicio.,1,support,45,si nunca tipo situación métodos pago hace increíble operación tan sencilla pagar tarjeta página web conviee toda mala experiencia usuario servicio ,1,0.0
2023-06-22 00:00:00,Vaaaaa gracias por el dato,0,misc,5,vaaaaa gracias dato,1,0.0
2023-06-22 00:00:00,"Buen dia, saque un carro usado en merkauto, y me autorizaron el crédito el lunes 19 de Junio pero es fecha que no me llaman a firmar contrato y factura, como puedo saber cuando esta listo porque esta tardando mucho un proceso como este, gracias.",1,support,45,buen dia  saque carro usado merkauto  autorizaron crédito lunes 19 junio fecha llaman firmar contrato factura  puedo saber listo tardando proceso  gracias ,1,0.0
2023-06-22 00:00:00,"Para que estén bien atentos a lo que les llega, gracias a les compao el correo para que vean por dónde les quieren llegar. Pónganse listos.",0,misc,26,bien atentos llega  gracias compao correo vean dónde quieren llegar  pónganse listos ,4,1.0
2023-06-23 00:00:00,AMO heybanco bien cabron. Jaja,1,misc,5,amo heybanco bien cabron  jaja,5,1.0
2023-06-24 00:00:00,Por fiiiin modificaron la app de ya detecta mi huella y tiene una bonita sección de métricas de tus gastos. Ah y pagué sin temas la luz.,1,misc,27,fiiiin modificaron app detecta huella bonita sección métricas gastos  ah pagué temas luz ,1,0.0
2023-06-27 00:00:00,Yo estoy con la verdad:chispas:,0,misc,5,verdad  chispas ,5,1.0
2023-06-28 00:00:00,Gracias!,0,misc,1,gracias ,5,1.0
2023-06-28 00:00:00,Gracias! Lo hice y quedo. :manos_levantadas_celebrando_tono_de_piel_claro:,0,misc,6,gracias  hice quedo   manos_levantadas_celebrando_tono_de_piel_claro ,5,1.0
2023-06-28 00:00:00,"Se resolvió, volviendo a instalar la app",0,misc,7,resolvió  volviendo instalar app,1,0.0
2023-06-28 00:00:00,"Gracias, ahora se los envío",0,misc,5,gracias  ahora envío,5,1.0
2023-06-29 00:00:00,"buen día, ¿esto es real?",1,support,5,buen día  ¿esto real ?,5,1.0
2023-06-29 00:00:00,"Ps.... su aplicación es la mejor, he visto HSBC y Banamex y nel. ¿qué tal la de HeyBanco, la has probado?",1,misc,21,p  aplicación mejor  visto hsbc banamex nel  ¿qué tal heybanco  probado ?,1,0.0
2023-06-30 00:00:00,Muchas gracias :chispas:,0,misc,3,muchas gracias  chispas ,5,1.0
2023-06-30 00:00:00,"Desde que abrí mi cuenta los amo :palo_de_corazones:. Si puedes, te recomiendo INVERSIÓN HEY ahí tengo mis ahorros y si eres Hey Pro hay mejores rendimientos :cara_sonriendo_con_estrellas:",1,misc,27,abrí cuenta amo  palo_de_corazones   si puedes  recomiendo inversión hey ahí ahorros si hey pro mejores rendimientos  cara_sonriendo_con_estrellas ,4,1.0
2023-07-01 00:00:00,"Respuesta favorable, gracias!",0,misc,3,respuesta favorable  gracias ,4,1.0
2023-07-02 00:00:00,Por eso amamos :chispas::corazón_rosa:,0,misc,4,amamos  chispas  corazón_rosa ,5,1.0
2023-07-03 00:00:00,"Una más Techreo de Came, está súper bien.... además de que ahora están dando unos regalos solo por inveir con ellos...seguro y muy fácil.",1,misc,24,techreo came  súper bien  además ahora dando regalos solo inveir  seguro fácil ,5,1.0
2023-07-04 00:00:00,Nos da mucho gusto que seas pae de esta gran familia FINSUS ¡Saludos! :cara_sonriendo_con_gafas_de_sol::corazón_azul:,0,misc,14,da gusto pae gran familia finsus saludos   cara_sonriendo_con_gafas_de_sol  corazón_azul ,4,1.0
2023-07-04 00:00:00,¡Hola Gracias por ser pae de esta gran familia FINSUS :cara_sonriendo_con_gafas_de_sol::puño_cerrado:,0,misc,11,hola gracias ser pae gran familia finsus  cara_sonriendo_con_gafas_de_sol  puño_cerrado ,5,1.0
2023-07-04 00:00:00,Hace pocos días estaba disponible,0,misc,5,hace pocos días disponible,1,0.0
2023-07-04 00:00:00,FINSUS siempre me a gustado mucho :) Aprovechando les dejo mi enlace de referido ,0,misc,14,finsus siempre gustado  ) aprovechando dejo enlace referido,5,1.0
2023-07-04 00:00:00,"Pedida, esta si vale la pena el precio jajaja",0,misc,9,pedida  si vale pena precio jajaja,5,1.0
2023-07-04 00:00:00,Sin duda!,0,misc,2,duda ,1,0.0
2023-07-05 00:00:00,Intenta es buenazo!!,0,misc,3,intenta buenazo  ,4,1.0
2023-07-06 00:00:00,"ay suena súper bien, justo lo que me anda gustando mucho ahorita de nu es su pae de hacer crecer tu dinero jajk o sea la inversión, quiero entrarle más al tema:ojos: la más fan de los neobanks, definitivamente cuando por fin mande alv a banamex me abriré una de heybanco :cara_de_empollón::corazón_rosa:",1,misc,52,ay suena súper bien  justo anda gustando ahorita nu pae hacer crecer dinero jajk inversión  quiero entrarle tema  ojos  fan neobanks  definitivamente fin mande alv banamex abriré heybanco  cara_de_empollón  corazón_rosa ,5,1.0
2023-07-06 00:00:00,"Fácil: entro a pagos, elijo la tarjeta, elijo el plazo (3 meses, 0%), aceptar, token :dorso_de_mano_con_índice_a_la_derecha: Error. Antes he pagado sin problemas. Puedo hacer otras operaciones con token sin problemas.",1,support,30,fácil  entro pagos  elijo tarjeta  elijo plazo ( 3 me  0 % )  aceptar  token  dorso_de_mano_con_índice_a_la_derecha  error  pagado problemas  puedo hacer operaciones token problemas ,1,0.0
2023-07-06 00:00:00,":cara_sonriendo_con_ojos_de_corazón: El nuevo diseño de las TDC de esta ma-ma-lón chavos. :hombre_con_la_mano_levantada_tono_de_piel_medio: Tan pronto me regrese de USA voy a solicitar mi nuevo diseño (carísimo el envío por cieo, ni Obama lo tiene). :ojos:Por cieo, su programa de recompensas esta bastante aceptable eh. :bombilla:https://t.co/F79GXxxqTB",1,misc,44, cara_sonriendo_con_ojos_de_corazón  nuevo diseño tdc ma-ma-lón chavos   hombre_con_la_mano_levantada_tono_de_piel_medio  tan pronto regrese usa voy solicitar nuevo diseño ( carísimo envío cieo  obama )   ojos  cieo  programa recompensas bastante aceptable eh   bombilla  http  //tco/f79gxxxqtb,2,0.0
2023-07-06 00:00:00,":altavoz_de_mano: Tarjetas de Crédito (TDC) SIN anualidad y con diseños chingones. :luces_de_policía:Aunque antes de usar una TDC debes aprender a usarla papucho. :altavoz_de_mano: Personalmente la uso y me va muy bien, la aceptan donde sea (incluso en el gabacho). :ojos:Checa:",1,misc,40, altavoz_de_mano  tarjetas crédito ( tdc ) anualidad diseños chingones   luces_de_policía  aunque usar tdc debes aprender usarla papucho   altavoz_de_mano  personalmente uso va bien  aceptan ( incluso gabacho )   ojos  checa ,4,1.0
2023-07-07 00:00:00,"Muchas gracias, Justo llame hace dos días para la aclaración, espero no sea tan tardado y salga bien",0,misc,18,muchas gracias  justo llame hace do días aclaración  espero tan tardado salga bien,5,1.0
2023-07-07 00:00:00,"Gracias, acabo de mandar el correo.",0,misc,6,gracias  acabo mandar correo ,1,0.0
2023-07-08 00:00:00,"Varias meses siendo usuario HeyPro en y al fin me dieron por lo menos unos de sus puntos, algo más que una taza preferencial de inversión.",1,misc,26,varias me siendo usuario heypro fin dieron menos puntos  taza preferencial inversión ,2,0.0
2023-07-09 00:00:00,"Perfecto, estaré atenta. Muchas gracias.",0,misc,5,perfecto  atenta  muchas gracias ,5,1.0
2023-07-10 00:00:00,Rifadisimo en lo personal si me gustó.,1,misc,7,rifadisimo personal si gustó ,2,0.0
2023-07-11 00:00:00,"Sí me sirvió, muchas gracias :manos_formando_un_corazón_tono_de_piel_medio:",0,misc,6,sirvió  muchas gracias  manos_formando_un_corazón_tono_de_piel_medio ,5,1.0
2023-07-11 00:00:00,"Que sean tan fácil de usar y sobre todo confiables como heybanco, cuales?",0,misc,13,tan fácil usar confiables heybanco  cuales ?,5,1.0
2023-07-11 00:00:00,"Ya me llegó la Ajolotarjeta de y me encantó, acá les dejo el unboxing para que vean más detalles de este nuevo diseño:",1,misc,23,llegó ajolotarjeta encantó  acá dejo unboxing vean detalles nuevo diseño ,5,1.0
2023-07-11 00:00:00,Yo voy a pedir la mía está preciosa esa tarjeta :pulgar_hacia_arriba::cara_sonriendo_con_corazones:,1,misc,11,voy pedir preciosa tarjeta  pulgar_hacia_arriba  cara_sonriendo_con_corazones ,5,1.0
2023-07-13 00:00:00,¡Te invitamos a ser pae de Klar para que comiences a disfrutar de nuestros beneficios! :cara_sonriendo::cara_sonriente:,0,misc,16,te invitamos ser pae klar comiences disfrutar beneficios   cara_sonriendo  cara_sonriente ,5,1.0
2023-07-13 00:00:00,Gracias ya mande un correo,0,misc,5,gracias mande correo,5,1.0
2023-07-14 00:00:00,"Gracias por el repoe. Exacto, ya pagué. Cc",0,misc,8,gracias repoe  exacto  pagué  cc,1,0.0
2023-07-14 00:00:00,realmente dan servicio al cliente por este medio?,1,support,8,realmente dan servicio cliente medio ?,2,0.0
2023-07-14 00:00:00,I highly recommend you to:dorso_de_mano_con_índice_a_la_derecha:@Legith_hacks on Instagram he helped me out when I had same issues,0,misc,16,i highly recommend you to  dorso_de_mano_con_índice_a_la_derecha  @ legith_hacks on instagram helped out when i had same issue,5,1.0
2023-07-15 00:00:00,"Que bueno, gracias por estar atentos. También chequen su nivel de ""empatia"" con sus clientes, de todas las formas. :mano_con_señal_de_victoria:",1,misc,20,bueno  gracias atentos  chequen nivel `` empatia '' clientes  toda formas   mano_con_señal_de_victoria ,4,1.0
2023-07-15 00:00:00,Que dato tan interesante me has dado! Conoces ?,0,misc,9,dato tan interesante dado  conoces ?,3,0.0
2023-07-15 00:00:00,"Huy tambien Stori y Mercado Crédito desde 10 días antes están mandando SMS, notificaciones vía app y whats.",0,misc,18,huy tambien stori mercado crédito 10 días mandando sm  notificaciones vía app whats ,1,0.0
2023-07-16 00:00:00,Gracias ya les contesté,0,misc,4,gracias contesté,5,1.0
2023-07-17 00:00:00,Muy bien. Ya la solicité y si me la otorgaron. Elegí el diseño de ajolotito. :cara_sonriendo_con_gafas_de_sol:,0,misc,16,bien  solicité si otorgaron  elegí diseño ajolotito   cara_sonriendo_con_gafas_de_sol ,3,0.0
2023-07-18 00:00:00,Gracias,0,misc,1,gracias,5,1.0
2023-07-18 00:00:00,This web3 developer's MEV strategy is the real deal - earning him over 5 ETH per week and taking his crypto earnings to new heights.,0,misc,25,this web3 developer 's mev strategy is the real deal - earning him over 5 eth per week and taking his crypto earnings to new height ,5,1.0
2023-07-18 00:00:00,"Buenos días, he gracias por la atención, llame al servicio al cliente y todo bien, ya no aparece así, muchas gracias :ojos:",1,misc,22,buenos días  gracias atención  llame servicio cliente bien  aparece así  muchas gracias  ojos ,5,1.0
2023-07-18 00:00:00,"Buena noche! En Mayo pedi un ceificado de regalo de amazon con HeyCoins, estaba viendo el estado del pedido y me aparece en Procesando, hay algun estimado de cuando se procesan estos pedidos? Muchas Gracias.",1,support,35,buena noche  mayo pedi ceificado regalo amazon heycoins  viendo pedido aparece procesando  algun estimado procesan pedidos ? muchas gracias ,1,0.0
2023-07-19 00:00:00,"Jajajaja por eso no me toman enserio, perooo nunca dejaré de usar a cheems para algunos vídeos jajaja Hoy vídeo en el cana…",0,misc,23,jajajaja toman enserio  perooo nunca dejaré usar cheems vídeos jajaja hoy vídeo cana…,1,0.0
2023-07-19 00:00:00,"me pueden atender por aqui, no creo que haya problema.",1,support,10,pueden atender aqui  creo problema ,3,0.0
2023-07-19 00:00:00,"esperemos que responda en sinceramente no he tenido problemas con ellos se me hace un buen banco, muchas gracias.",1,misc,19,esperemos responda sinceramente problemas hace buen banco  muchas gracias ,5,1.0
2023-07-19 00:00:00,El mejor banco es HeyBanco por mucha diferencia nk,1,misc,9,mejor banco heybanco mucha diferencia nk,5,1.0
2023-07-21 00:00:00,"Sí, tengo distintas cuentas y siempre me han apoyado cuando llega a pasar algo. Hasta ahora HeyBanco y BBVA han sido mis mejores experiencias",1,misc,24, distintas cuentas siempre apoyado llega pasar  ahora heybanco bbva sido mejores experiencias,5,1.0
2023-07-21 00:00:00,Recomiendo HeyBanco,1,misc,2,recomiendo heybanco,5,1.0
2023-07-21 00:00:00,Gracias. Ya me explicaron. Muy amables.,0,misc,6,gracias  explicaron  amables ,5,1.0
2023-07-22 00:00:00,Yo he tenido buena experiencia con HeyBanco. 1% cashback en compras físicas y 2% en compras online. La app es fácil de usar y permite inveir al 10% anual renovando cada 7 días. Actualmente la utilizo para cubrir mi gasto mensual. Estoy contento con ella.,1,misc,45,buena experiencia heybanco  1 % cashback compras físicas 2 % compras online  app fácil usar permite inveir 10 % anual renovando cada 7 días  actualmente utilizo cubrir gasto mensual  contento ,5,1.0
2023-07-22 00:00:00,"En menos de un mes logré desbloquear estos grandes beneficios, gracias por brindar esta herramienta para promover e…",1,misc,18,menos me logré desbloquear grandes beneficios  gracias brindar herramienta promover e…,5,1.0
2023-07-23 00:00:00,Enserio! Wow muchas gracia spor la respuesta en unos minutos más termino de abrir mi cuenta,1,misc,16,enserio  wow muchas gracia spor respuesta minutos termino abrir cuenta,1,0.0
2023-07-23 00:00:00,Ilimitadas. Puedes hacer todas las que quieras con los plazos que gustes y los mejores rendimientos. En ofrecemos la mejor plataforma digital que te permite libead financiera.,1,misc,27,ilimitadas  puedes hacer toda quieras plazos gustes mejores rendimientos  ofrecemos mejor plataforma digital permite libead financiera ,5,1.0
2023-07-23 00:00:00,"Gracias, ya les contesté:manos_en_oración::manos_en_oración::manos_en_oración:",0,misc,4,gracias  contesté  manos_en_oración  manos_en_oración  manos_en_oración ,1,0.0
2023-07-24 00:00:00,"Ha, thanks for the rec! I loved the idea of having a digital bank that's pa of the Multired (consoium of ATMs) but I guess it was not to be :cara_con_ojos_en_blanco:.",0,misc,31, thanks for the rec  i loved the idea of having digital bank that 's pa of the multired ( consoium of atm ) but i guess it wa not to be  cara_con_ojos_en_blanco  ,4,1.0
2023-07-24 00:00:00,Gracias,0,misc,1,gracias,5,1.0
